"Id","OrderNumber","OrderDate","FirstName","City","Country","ProductName","UnitPrice","Quantity","Sale_Dollars","CompanyName"
"667","543044","2014-02-27 00:00:00","Lúcia","Sao Paulo","Brazil","Flotemysost","21.50","25","537.50","Norske Meierier"
"668","543045","2014-02-27 00:00:00","Miguel","México D.F.","Mexico","Geitost","2.50","30","75.00","Norske Meierier"
"668","543045","2014-02-27 00:00:00","Miguel","México D.F.","Mexico","Tourtière","7.45","10","74.50","Ma Maison"
"669","543046","2014-02-27 00:00:00","Sergio","Buenos Aires","Argentina","Pavlova","17.45","6","104.70","Pavlova, Ltd."
"669","543046","2014-02-27 00:00:00","Sergio","Buenos Aires","Argentina","Mascarpone Fabioli","32.00","6","192.00","Formaggi Fortini s.r.l."
"669","543046","2014-02-27 00:00:00","Sergio","Buenos Aires","Argentina","Ravioli Angelo","19.50","20","390.00","Pasta Buttini s.r.l."
"670","543047","2014-03-02 00:00:00","Alejandra","Madrid","Spain","Nord-Ost Matjeshering","25.89","1","25.89","Nord-Ost-Fisch Handelsgesellschaft mbH"
"670","543047","2014-03-02 00:00:00","Alejandra","Madrid","Spain","Camembert Pierrot","34.00","10","340.00","Gai pâturage"
"671","543048","2014-03-02 00:00:00","Elizabeth","Tsawassen","Canada","Chai","18.00","60","1080.00","Exotic Liquids"
"671","543048","2014-03-02 00:00:00","Elizabeth","Tsawassen","Canada","Camembert Pierrot","34.00","25","850.00","Gai pâturage"
"672","543049","2014-03-02 00:00:00","Felipe","I. de Margarita","Venezuela","Pavlova","17.45","24","418.80","Pavlova, Ltd."
"672","543049","2014-03-02 00:00:00","Felipe","I. de Margarita","Venezuela","NuNuCa Nuß-Nougat-Creme","14.00","24","336.00","Heli Süßwaren GmbH & Co. KG"
"672","543049","2014-03-02 00:00:00","Felipe","I. de Margarita","Venezuela","Boston Crab Meat","18.40","20","368.00","New England Seafood Cannery"
"673","543050","2014-03-03 00:00:00","Thomas","London","UK","Valkoinen suklaa","16.25","24","390.00","Karkki Oy"
"674","543051","2014-03-03 00:00:00","Palle","Århus","Denmark","Steeleye Stout","18.00","10","180.00","Bigfoot Breweries"
"674","543051","2014-03-03 00:00:00","Palle","Århus","Denmark","Vegie-spread","43.90","40","1756.00","Pavlova, Ltd."
"676","543053","2014-03-03 00:00:00","Annette","Toulouse","France","Ipoh Coffee","46.00","10","460.00","Leka Trading"
"676","543053","2014-03-03 00:00:00","Annette","Toulouse","France","Laughing Lumberjack Lager","14.00","24","336.00","Bigfoot Breweries"
"677","543054","2014-03-04 00:00:00","Christina","Luleå","Sweden","Ikura","31.00","20","620.00","Tokyo Traders"
"677","543054","2014-03-04 00:00:00","Christina","Luleå","Sweden","Rhönbräu Klosterbier","7.75","6","46.50","Plutzer Lebensmittelgroßmärkte AG"
"678","543055","2014-03-04 00:00:00","Mario","Rio de Janeiro","Brazil","Inlagd Sill","19.00","25","475.00","Svensk Sjöföda AB"
"678","543055","2014-03-04 00:00:00","Mario","Rio de Janeiro","Brazil","Filo Mix","7.00","12","84.00","G'day, Mate"
"679","543056","2014-03-04 00:00:00","Ana","México D.F.","Mexico","Queso Cabrales","21.00","2","42.00","Cooperativa de Quesos 'Las Cabras'"
"679","543056","2014-03-04 00:00:00","Ana","México D.F.","Mexico","Konbu","6.00","10","60.00","Mayumi's"
"679","543056","2014-03-04 00:00:00","Ana","México D.F.","Mexico","Teatime Chocolate Biscuits","9.20","7","64.40","Specialty Biscuits, Ltd."
"679","543056","2014-03-04 00:00:00","Ana","México D.F.","Mexico","Mozzarella di Giovanni","34.80","10","348.00","Formaggi Fortini s.r.l."
"680","543057","2014-03-05 00:00:00","Daniel","Versailles","France","Sir Rodney's Marmalade","81.00","5","405.00","Specialty Biscuits, Ltd."
"680","543057","2014-03-05 00:00:00","Daniel","Versailles","France","Filo Mix","7.00","5","35.00","G'day, Mate"
"680","543057","2014-03-05 00:00:00","Daniel","Versailles","France","Lakkalikööri","18.00","20","360.00","Karkki Oy"
"681","543058","2014-03-05 00:00:00","Eduardo","Barcelona","Spain","Zaanse koeken","9.50","5","47.50","Zaanse Snoepfabriek"
"681","543058","2014-03-05 00:00:00","Eduardo","Barcelona","Spain","Lakkalikööri","18.00","5","90.00","Karkki Oy"
"682","543059","2014-03-05 00:00:00","Peter","München","Germany","Sir Rodney's Scones","10.00","60","600.00","Specialty Biscuits, Ltd."
"682","543059","2014-03-05 00:00:00","Peter","München","Germany","Rhönbräu Klosterbier","7.75","49","379.75","Plutzer Lebensmittelgroßmärkte AG"
"682","543059","2014-03-05 00:00:00","Peter","München","Germany","Original Frankfurter grüne Soße","13.00","15","195.00","Plutzer Lebensmittelgroßmärkte AG"
"683","543060","2014-03-06 00:00:00","Pascale","Charleroi","Belgium","Sir Rodney's Scones","10.00","36","360.00","Specialty Biscuits, Ltd."
"683","543060","2014-03-06 00:00:00","Pascale","Charleroi","Belgium","Schoggi Schokolade","43.90","25","1097.50","Heli Süßwaren GmbH & Co. KG"
"683","543060","2014-03-06 00:00:00","Pascale","Charleroi","Belgium","Pâté chinois","24.00","25","600.00","Ma Maison"
"683","543060","2014-03-06 00:00:00","Pascale","Charleroi","Belgium","Escargots de Bourgogne","13.25","30","397.50","Escargots Nouveaux"
"684","543061","2014-03-06 00:00:00","Michael","Genève","Switzerland","Konbu","6.00","42","252.00","Mayumi's"
"684","543061","2014-03-06 00:00:00","Michael","Genève","Switzerland","Ravioli Angelo","19.50","30","585.00","Pasta Buttini s.r.l."
"685","543062","2014-03-06 00:00:00","Laurence","Marseille","France","Pavlova","17.45","30","523.50","Pavlova, Ltd."
"685","543062","2014-03-06 00:00:00","Laurence","Marseille","France","Tarte au sucre","49.30","14","690.20","Forêts d'érables"
"685","543062","2014-03-06 00:00:00","Laurence","Marseille","France","Mozzarella di Giovanni","34.80","16","556.80","Formaggi Fortini s.r.l."
"685","543062","2014-03-06 00:00:00","Laurence","Marseille","France","Rhönbräu Klosterbier","7.75","20","155.00","Plutzer Lebensmittelgroßmärkte AG"
"686","543063","2014-03-06 00:00:00","Helen","Cowes","UK","Sirop d'érable","28.50","30","855.00","Forêts d'érables"
"687","543064","2014-03-09 00:00:00","Renate","Frankfurt a.M.","Germany","Grandma's Boysenberry Spread","25.00","20","500.00","Grandma Kelly's Homestead"
"688","543065","2014-03-09 00:00:00","Paula","Resende","Brazil","Chai","18.00","21","378.00","Exotic Liquids"
"688","543065","2014-03-09 00:00:00","Paula","Resende","Brazil","Carnarvon Tigers","62.50","4","250.00","Pavlova, Ltd."
"688","543065","2014-03-09 00:00:00","Paula","Resende","Brazil","Tunnbröd","9.00","8","72.00","PB Knäckebröd AB"
"689","543066","2014-03-09 00:00:00","Howard","Eugene","USA","Inlagd Sill","19.00","30","570.00","Svensk Sjöföda AB"
"690","543067","2014-03-10 00:00:00","Patricio","Buenos Aires","Argentina","Sasquatch Ale","14.00","20","280.00","Bigfoot Breweries"
"691","543068","2014-03-10 00:00:00","Horst","Cunewalde","Germany","Konbu","6.00","20","120.00","Mayumi's"
"691","543068","2014-03-10 00:00:00","Horst","Cunewalde","Germany","Ipoh Coffee","46.00","24","1104.00","Leka Trading"
"691","543068","2014-03-10 00:00:00","Horst","Cunewalde","Germany","Camembert Pierrot","34.00","49","1666.00","Gai pâturage"
"691","543068","2014-03-10 00:00:00","Horst","Cunewalde","Germany","Flotemysost","21.50","35","752.50","Norske Meierier"
"692","543069","2014-03-10 00:00:00","Giovanni","Bergamo","Italy","Chang","19.00","10","190.00","Exotic Liquids"
"692","543069","2014-03-10 00:00:00","Giovanni","Bergamo","Italy","Laughing Lumberjack Lager","14.00","40","560.00","Bigfoot Breweries"
"693","543070","2014-03-11 00:00:00","Laurence","Marseille","France","Uncle Bob's Organic Dried Pears","30.00","8","240.00","Grandma Kelly's Homestead"
"693","543070","2014-03-11 00:00:00","Laurence","Marseille","France","Konbu","6.00","20","120.00","Mayumi's"
"694","543071","2014-03-11 00:00:00","Jose","Boise","USA","Gorgonzola Telino","12.50","44","550.00","Formaggi Fortini s.r.l."
"694","543071","2014-03-11 00:00:00","Jose","Boise","USA","Tarte au sucre","49.30","30","1479.00","Forêts d'érables"
"694","543071","2014-03-11 00:00:00","Jose","Boise","USA","Scottish Longbreads","12.50","80","1000.00","Specialty Biscuits, Ltd."
"694","543071","2014-03-11 00:00:00","Jose","Boise","USA","Mozzarella di Giovanni","34.80","50","1740.00","Formaggi Fortini s.r.l."
"695","543072","2014-03-11 00:00:00","Maurizio","Reggio Emilia","Italy","Maxilaku","20.00","28","560.00","Karkki Oy"
"696","543073","2014-03-11 00:00:00","Victoria","London","UK","Konbu","6.00","15","90.00","Mayumi's"
"696","543073","2014-03-11 00:00:00","Victoria","London","UK","Gustaf's Knäckebröd","21.00","21","441.00","PB Knäckebröd AB"
"696","543073","2014-03-11 00:00:00","Victoria","London","UK","Spegesild","12.00","15","180.00","Lyngbysild"
"697","543074","2014-03-12 00:00:00","Elizabeth","Tsawassen","Canada","Queso Cabrales","21.00","5","105.00","Cooperativa de Quesos 'Las Cabras'"
"697","543074","2014-03-12 00:00:00","Elizabeth","Tsawassen","Canada","Gula Malacca","19.45","18","350.10","Leka Trading"
"697","543074","2014-03-12 00:00:00","Elizabeth","Tsawassen","Canada","Gnocchi di nonna Alice","38.00","18","684.00","Pasta Buttini s.r.l."
"698","543075","2014-03-12 00:00:00","Alexander","Leipzig","Germany","Konbu","6.00","20","120.00","Mayumi's"
"698","543075","2014-03-12 00:00:00","Alexander","Leipzig","Germany","Gorgonzola Telino","12.50","10","125.00","Formaggi Fortini s.r.l."
"699","543076","2014-03-12 00:00:00","Palle","Århus","Denmark","Ikura","31.00","25","775.00","Tokyo Traders"
"699","543076","2014-03-12 00:00:00","Palle","Århus","Denmark","Original Frankfurter grüne Soße","13.00","40","520.00","Plutzer Lebensmittelgroßmärkte AG"
"700","543077","2014-03-13 00:00:00","Victoria","London","UK","Raclette Courdavault","55.00","4","220.00","Gai pâturage"
"701","543078","2014-03-13 00:00:00","José","Sevilla","Spain","Valkoinen suklaa","16.25","9","146.25","Karkki Oy"
"701","543078","2014-03-13 00:00:00","José","Sevilla","Spain","Manjimup Dried Apples","53.00","40","2120.00","G'day, Mate"
"701","543078","2014-03-13 00:00:00","José","Sevilla","Spain","Pâté chinois","24.00","4","96.00","Ma Maison"
"702","543079","2014-03-13 00:00:00","Elizabeth","Tsawassen","Canada","Grandma's Boysenberry Spread","25.00","12","300.00","Grandma Kelly's Homestead"
"702","543079","2014-03-13 00:00:00","Elizabeth","Tsawassen","Canada","Ikura","31.00","30","930.00","Tokyo Traders"
"702","543079","2014-03-13 00:00:00","Elizabeth","Tsawassen","Canada","Tarte au sucre","49.30","60","2958.00","Forêts d'érables"
"703","543080","2014-03-16 00:00:00","Giovanni","Bergamo","Italy","Chef Anton's Ca6/Seasoning","22.00","5","110.00","New Orleans Ca6/Delights"
"704","543081","2014-03-16 00:00:00","Michael","Genève","Switzerland","Geitost","2.50","15","37.50","Norske Meierier"
"704","543081","2014-03-16 00:00:00","Michael","Genève","Switzerland","Jack's New England Clam Chowder","9.65","6","57.90","New England Seafood Cannery"
"704","543081","2014-03-16 00:00:00","Michael","Genève","Switzerland","Rhönbräu Klosterbier","7.75","50","387.50","Plutzer Lebensmittelgroßmärkte AG"
"705","543082","2014-03-16 00:00:00","Maria","Berlin","Germany","Grandma's Boysenberry Spread","25.00","16","400.00","Grandma Kelly's Homestead"
"706","543083","2014-03-16 00:00:00","Thomas","London","UK","Sir Rodney's Marmalade","81.00","50","4050.00","Specialty Biscuits, Ltd."
"706","543083","2014-03-16 00:00:00","Thomas","London","UK","Gorgonzola Telino","12.50","50","625.00","Formaggi Fortini s.r.l."
"707","543084","2014-03-17 00:00:00","Felipe","I. de Margarita","Venezuela","Pavlova","17.45","28","488.60","Pavlova, Ltd."
"707","543084","2014-03-17 00:00:00","Felipe","I. de Margarita","Venezuela","Gorgonzola Telino","12.50","25","312.50","Formaggi Fortini s.r.l."
"707","543084","2014-03-17 00:00:00","Felipe","I. de Margarita","Venezuela","Rogede sild","9.50","30","285.00","Lyngbysild"
"707","543084","2014-03-17 00:00:00","Felipe","I. de Margarita","Venezuela","Camembert Pierrot","34.00","24","816.00","Gai pâturage"
"708","543085","2014-03-17 00:00:00","Maria","Bräcke","Sweden","Rhönbräu Klosterbier","7.75","12","93.00","Plutzer Lebensmittelgroßmärkte AG"
"709","543086","2014-03-17 00:00:00","Hanna","Mannheim","Germany","Sir Rodney's Scones","10.00","12","120.00","Specialty Biscuits, Ltd."
"709","543086","2014-03-17 00:00:00","Hanna","Mannheim","Germany","Zaanse koeken","9.50","14","133.00","Zaanse Snoepfabriek"
"709","543086","2014-03-17 00:00:00","Hanna","Mannheim","Germany","Manjimup Dried Apples","53.00","8","424.00","G'day, Mate"
"710","543087","2014-03-18 00:00:00","Carlos","San Cristóbal","Venezuela","Nord-Ost Matjeshering","25.89","30","776.70","Nord-Ost-Fisch Handelsgesellschaft mbH"
"710","543087","2014-03-18 00:00:00","Carlos","San Cristóbal","Venezuela","Steeleye Stout","18.00","40","720.00","Bigfoot Breweries"
"710","543087","2014-03-18 00:00:00","Carlos","San Cristóbal","Venezuela","Wimmers gute Semmelknödel","33.25","8","266.00","Plutzer Lebensmittelgroßmärkte AG"
"711","543088","2014-03-18 00:00:00","Yvonne","Buenos Aires","Argentina","Uncle Bob's Organic Dried Pears","30.00","6","180.00","Grandma Kelly's Homestead"
"711","543088","2014-03-18 00:00:00","Yvonne","Buenos Aires","Argentina","Mozzarella di Giovanni","34.80","5","174.00","Formaggi Fortini s.r.l."
"712","543089","2014-03-18 00:00:00","André","Campinas","Brazil","Rhönbräu Klosterbier","7.75","20","155.00","Plutzer Lebensmittelgroßmärkte AG"
"713","543090","2014-03-19 00:00:00","Carlos","San Cristóbal","Venezuela","Jack's New England Clam Chowder","9.65","24","231.60","New England Seafood Cannery"
"714","543091","2014-03-19 00:00:00","Lúcia","Sao Paulo","Brazil","Filo Mix","7.00","6","42.00","G'day, Mate"
"714","543091","2014-03-19 00:00:00","Lúcia","Sao Paulo","Brazil","Lakkalikööri","18.00","60","1080.00","Karkki Oy"
"715","543092","2014-03-19 00:00:00","Horst","Cunewalde","Germany","Uncle Bob's Organic Dried Pears","30.00","45","1350.00","Grandma Kelly's Homestead"
"715","543092","2014-03-19 00:00:00","Horst","Cunewalde","Germany","Konbu","6.00","77","462.00","Mayumi's"
"715","543092","2014-03-19 00:00:00","Horst","Cunewalde","Germany","Gudbrandsdalsost","36.00","9","324.00","Norske Meierier"
"715","543092","2014-03-19 00:00:00","Horst","Cunewalde","Germany","Lakkalikööri","18.00","44","792.00","Karkki Oy"
"716","543093","2014-03-19 00:00:00","Lino","Lisboa","Portugal","Camembert Pierrot","34.00","2","68.00","Gai pâturage"
"717","543094","2014-03-20 00:00:00","Dominique","Paris","France","Carnarvon Tigers","62.50","6","375.00","Pavlova, Ltd."
"717","543094","2014-03-20 00:00:00","Dominique","Paris","France","Côte de Blaye","263.50","5","1317.50","Aux joyeux ecclésiastiques"
"717","543094","2014-03-20 00:00:00","Dominique","Paris","France","Gudbrandsdalsost","36.00","10","360.00","Norske Meierier"
"718","543095","2014-03-20 00:00:00","Rene","Anchorage","USA","Manjimup Dried Apples","53.00","16","848.00","G'day, Mate"
"719","543096","2014-03-20 00:00:00","Yang","Bern","Switzerland","Gravad lax","26.00","8","208.00","Svensk Sjöföda AB"
"719","543096","2014-03-20 00:00:00","Yang","Bern","Switzerland","Gnocchi di nonna Alice","38.00","12","456.00","Pasta Buttini s.r.l."
"719","543096","2014-03-20 00:00:00","Yang","Bern","Switzerland","Tarte au sucre","49.30","12","591.60","Forêts d'érables"
"720","543097","2014-03-23 00:00:00","Karin","Münster","Germany","Teatime Chocolate Biscuits","9.20","12","110.40","Specialty Biscuits, Ltd."
"720","543097","2014-03-23 00:00:00","Karin","Münster","Germany","Maxilaku","20.00","40","800.00","Karkki Oy"
"721","543098","2014-03-23 00:00:00","Roland","Graz","Austria","Queso Manchego La Pastora","38.00","30","1140.00","Cooperativa de Quesos 'Las Cabras'"
"721","543098","2014-03-23 00:00:00","Roland","Graz","Austria","Wimmers gute Semmelknödel","33.25","4","133.00","Plutzer Lebensmittelgroßmärkte AG"
"722","543099","2014-03-23 00:00:00","Pedro","Sao Paulo","Brazil","Spegesild","12.00","9","108.00","Lyngbysild"
"723","543100","2014-03-24 00:00:00","Martín","Madrid","Spain","Filo Mix","7.00","40","280.00","G'day, Mate"
"725","543102","2014-03-24 00:00:00","Daniel","Versailles","France","Geitost","2.50","7","17.50","Norske Meierier"
"726","543103","2014-03-24 00:00:00","Daniel","Versailles","France","Gumbär Gummibärchen","31.23","5","156.15","Heli Süßwaren GmbH & Co. KG"
"726","543103","2014-03-24 00:00:00","Daniel","Versailles","France","Jack's New England Clam Chowder","9.65","6","57.90","New England Seafood Cannery"
"726","543103","2014-03-24 00:00:00","Daniel","Versailles","France","Rhönbräu Klosterbier","7.75","10","77.50","Plutzer Lebensmittelgroßmärkte AG"
"727","543104","2014-03-25 00:00:00","Art","Lander","USA","Vegie-spread","43.90","10","439.00","Pavlova, Ltd."
"728","543105","2014-03-25 00:00:00","Elizabeth","Tsawassen","Canada","Northwoods Cranberry Sauce","40.00","16","640.00","Grandma Kelly's Homestead"
"728","543105","2014-03-25 00:00:00","Elizabeth","Tsawassen","Canada","Rhönbräu Klosterbier","7.75","10","77.50","Plutzer Lebensmittelgroßmärkte AG"
"730","543107","2014-03-26 00:00:00","Maria","Bräcke","Sweden","Chartreuse verte","18.00","30","540.00","Aux joyeux ecclésiastiques"
"730","543107","2014-03-26 00:00:00","Maria","Bräcke","Sweden","Zaanse koeken","9.50","30","285.00","Zaanse Snoepfabriek"
"730","543107","2014-03-26 00:00:00","Maria","Bräcke","Sweden","Manjimup Dried Apples","53.00","10","530.00","G'day, Mate"
"730","543107","2014-03-26 00:00:00","Maria","Bräcke","Sweden","Vegie-spread","43.90","20","878.00","Pavlova, Ltd."
"731","543108","2014-03-26 00:00:00","Catherine","Bruxelles","Belgium","Northwoods Cranberry Sauce","40.00","20","800.00","Grandma Kelly's Homestead"
"731","543108","2014-03-26 00:00:00","Catherine","Bruxelles","Belgium","Sir Rodney's Scones","10.00","40","400.00","Specialty Biscuits, Ltd."
"731","543108","2014-03-26 00:00:00","Catherine","Bruxelles","Belgium","Boston Crab Meat","18.40","10","184.00","New England Seafood Cannery"
"731","543108","2014-03-26 00:00:00","Catherine","Bruxelles","Belgium","Gula Malacca","19.45","6","116.70","Leka Trading"
"732","543109","2014-03-26 00:00:00","Roland","Graz","Austria","Uncle Bob's Organic Dried Pears","30.00","18","540.00","Grandma Kelly's Homestead"
"732","543109","2014-03-26 00:00:00","Roland","Graz","Austria","Queso Manchego La Pastora","38.00","20","760.00","Cooperativa de Quesos 'Las Cabras'"
"732","543109","2014-03-26 00:00:00","Roland","Graz","Austria","Schoggi Schokolade","43.90","30","1317.00","Heli Süßwaren GmbH & Co. KG"
"732","543109","2014-03-26 00:00:00","Roland","Graz","Austria","Gorgonzola Telino","12.50","24","300.00","Formaggi Fortini s.r.l."
"732","543109","2014-03-26 00:00:00","Roland","Graz","Austria","Vegie-spread","43.90","35","1536.50","Pavlova, Ltd."
"733","543110","2014-03-27 00:00:00","Maria","Bräcke","Sweden","Rhönbräu Klosterbier","7.75","40","310.00","Plutzer Lebensmittelgroßmärkte AG"
"734","543111","2014-03-27 00:00:00","Mario","Rio de Janeiro","Brazil","Côte de Blaye","263.50","60","15810.00","Aux joyeux ecclésiastiques"
"735","543112","2014-03-27 00:00:00","Elizabeth","Tsawassen","Canada","Uncle Bob's Organic Dried Pears","30.00","20","600.00","Grandma Kelly's Homestead"
"735","543112","2014-03-27 00:00:00","Elizabeth","Tsawassen","Canada","Ipoh Coffee","46.00","9","414.00","Leka Trading"
"736","543113","2014-03-27 00:00:00","Jose","Boise","USA","Konbu","6.00","84","504.00","Mayumi's"
"736","543113","2014-03-27 00:00:00","Jose","Boise","USA","Ravioli Angelo","19.50","15","292.50","Pasta Buttini s.r.l."
"737","543114","2014-03-30 00:00:00","Jose","Boise","USA","Pavlova","17.45","55","959.75","Pavlova, Ltd."
"737","543114","2014-03-30 00:00:00","Jose","Boise","USA","Inlagd Sill","19.00","40","760.00","Svensk Sjöföda AB"
"738","543115","2014-03-30 00:00:00","Patricia","Cork","Ireland","Pavlova","17.45","36","628.20","Pavlova, Ltd."
"738","543115","2014-03-30 00:00:00","Patricia","Cork","Ireland","Carnarvon Tigers","62.50","8","500.00","Pavlova, Ltd."
"738","543115","2014-03-30 00:00:00","Patricia","Cork","Ireland","Mascarpone Fabioli","32.00","35","1120.00","Formaggi Fortini s.r.l."
"739","543116","2014-03-30 00:00:00","Yvonne","Buenos Aires","Argentina","Queso Cabrales","21.00","30","630.00","Cooperativa de Quesos 'Las Cabras'"
"739","543116","2014-03-30 00:00:00","Yvonne","Buenos Aires","Argentina","Sir Rodney's Marmalade","81.00","15","1215.00","Specialty Biscuits, Ltd."
"739","543116","2014-03-30 00:00:00","Yvonne","Buenos Aires","Argentina","Lakkalikööri","18.00","10","180.00","Karkki Oy"
"739","543116","2014-03-30 00:00:00","Yvonne","Buenos Aires","Argentina","Original Frankfurter grüne Soße","13.00","15","195.00","Plutzer Lebensmittelgroßmärkte AG"
"740","543117","2014-03-31 00:00:00","Ann","London","UK","Uncle Bob's Organic Dried Pears","30.00","60","1800.00","Grandma Kelly's Homestead"
"740","543117","2014-03-31 00:00:00","Ann","London","UK","Ipoh Coffee","46.00","6","276.00","Leka Trading"
"740","543117","2014-03-31 00:00:00","Ann","London","UK","Mozzarella di Giovanni","34.80","20","696.00","Formaggi Fortini s.r.l."
"741","543118","2014-03-31 00:00:00","Paula","Albuquerque","USA","Uncle Bob's Organic Dried Pears","30.00","60","1800.00","Grandma Kelly's Homestead"
"741","543118","2014-03-31 00:00:00","Paula","Albuquerque","USA","Tarte au sucre","49.30","40","1972.00","Forêts d'érables"
"742","543119","2014-03-31 00:00:00","Bernardo","Rio de Janeiro","Brazil","Grandma's Boysenberry Spread","25.00","40","1000.00","Grandma Kelly's Homestead"
"742","543119","2014-03-31 00:00:00","Bernardo","Rio de Janeiro","Brazil","Queso Cabrales","21.00","15","315.00","Cooperativa de Quesos 'Las Cabras'"
"742","543119","2014-03-31 00:00:00","Bernardo","Rio de Janeiro","Brazil","Jack's New England Clam Chowder","9.65","4","38.60","New England Seafood Cannery"
"743","543120","2014-04-01 00:00:00","Roland","Graz","Austria","Sir Rodney's Scones","10.00","65","650.00","Specialty Biscuits, Ltd."
"743","543120","2014-04-01 00:00:00","Roland","Graz","Austria","Sasquatch Ale","14.00","60","840.00","Bigfoot Breweries"
"743","543120","2014-04-01 00:00:00","Roland","Graz","Austria","Pâté chinois","24.00","65","1560.00","Ma Maison"
"743","543120","2014-04-01 00:00:00","Roland","Graz","Austria","Sirop d'érable","28.50","66","1881.00","Forêts d'érables"
"744","543121","2014-04-01 00:00:00","Horst","Cunewalde","Germany","Chang","19.00","50","950.00","Exotic Liquids"
"744","543121","2014-04-01 00:00:00","Horst","Cunewalde","Germany","Outback Lager","15.00","20","300.00","Pavlova, Ltd."
"744","543121","2014-04-01 00:00:00","Horst","Cunewalde","Germany","Lakkalikööri","18.00","90","1620.00","Karkki Oy"
"745","543122","2014-04-01 00:00:00","Liz","Portland","USA","Mozzarella di Giovanni","34.80","2","69.60","Formaggi Fortini s.r.l."
"746","543123","2014-04-01 00:00:00","Maria","Bräcke","Sweden","Jack's New England Clam Chowder","9.65","35","337.75","New England Seafood Cannery"
"747","543124","2014-04-02 00:00:00","Palle","Århus","Denmark","Raclette Courdavault","55.00","18","990.00","Gai pâturage"
"748","543125","2014-04-02 00:00:00","Guillermo","México D.F.","Mexico","Manjimup Dried Apples","53.00","20","1060.00","G'day, Mate"
"748","543125","2014-04-02 00:00:00","Guillermo","México D.F.","Mexico","Camembert Pierrot","34.00","4","136.00","Gai pâturage"
"750","543127","2014-04-03 00:00:00","Carlos","Barquisimeto","Venezuela","Mascarpone Fabioli","32.00","50","1600.00","Formaggi Fortini s.r.l."
"750","543127","2014-04-03 00:00:00","Carlos","Barquisimeto","Venezuela","Spegesild","12.00","20","240.00","Lyngbysild"
"750","543127","2014-04-03 00:00:00","Carlos","Barquisimeto","Venezuela","Filo Mix","7.00","20","140.00","G'day, Mate"
"751","543128","2014-04-03 00:00:00","Zbyszek","Warszawa","Poland","Sirop d'érable","28.50","7","199.50","Forêts d'érables"
"751","543128","2014-04-03 00:00:00","Zbyszek","Warszawa","Poland","Longlife Tofu","10.00","20","200.00","Tokyo Traders"
"751","543128","2014-04-03 00:00:00","Zbyszek","Warszawa","Poland","Rhönbräu Klosterbier","7.75","30","232.50","Plutzer Lebensmittelgroßmärkte AG"
"752","543129","2014-04-03 00:00:00","Henriette","Köln","Germany","Jack's New England Clam Chowder","9.65","20","193.00","New England Seafood Cannery"
"752","543129","2014-04-03 00:00:00","Henriette","Köln","Germany","Manjimup Dried Apples","53.00","15","795.00","G'day, Mate"
"752","543129","2014-04-03 00:00:00","Henriette","Köln","Germany","Original Frankfurter grüne Soße","13.00","21","273.00","Plutzer Lebensmittelgroßmärkte AG"
"753","543130","2014-04-06 00:00:00","Paula","Albuquerque","USA","Chef Anton's Ca6/Seasoning","22.00","25","550.00","New Orleans Ca6/Delights"
"753","543130","2014-04-06 00:00:00","Paula","Albuquerque","USA","Original Frankfurter grüne Soße","13.00","30","390.00","Plutzer Lebensmittelgroßmärkte AG"
"754","543131","2014-04-06 00:00:00","Maria","Bräcke","Sweden","Uncle Bob's Organic Dried Pears","30.00","60","1800.00","Grandma Kelly's Homestead"
"754","543131","2014-04-06 00:00:00","Maria","Bräcke","Sweden","Gustaf's Knäckebröd","21.00","25","525.00","PB Knäckebröd AB"
"754","543131","2014-04-06 00:00:00","Maria","Bräcke","Sweden","Spegesild","12.00","25","300.00","Lyngbysild"
"754","543131","2014-04-06 00:00:00","Maria","Bräcke","Sweden","Pâté chinois","24.00","6","144.00","Ma Maison"
"755","543132","2014-04-06 00:00:00","Jose","Boise","USA","Konbu","6.00","56","336.00","Mayumi's"
"755","543132","2014-04-06 00:00:00","Jose","Boise","USA","Steeleye Stout","18.00","15","270.00","Bigfoot Breweries"
"755","543132","2014-04-06 00:00:00","Jose","Boise","USA","Pâté chinois","24.00","40","960.00","Ma Maison"
"756","543133","2014-04-06 00:00:00","Liu","Butte","USA","Chai","18.00","4","72.00","Exotic Liquids"
"756","543133","2014-04-06 00:00:00","Liu","Butte","USA","Boston Crab Meat","18.40","10","184.00","New England Seafood Cannery"
"756","543133","2014-04-06 00:00:00","Liu","Butte","USA","Filo Mix","7.00","10","70.00","G'day, Mate"
"757","543134","2014-04-07 00:00:00","Catherine","Bruxelles","Belgium","Gumbär Gummibärchen","31.23","6","187.38","Heli Süßwaren GmbH & Co. KG"
"757","543134","2014-04-07 00:00:00","Catherine","Bruxelles","Belgium","Lakkalikööri","18.00","6","108.00","Karkki Oy"
"758","543135","2014-04-07 00:00:00","Matti","Helsinki","Finland","Chai","18.00","2","36.00","Exotic Liquids"
"758","543135","2014-04-07 00:00:00","Matti","Helsinki","Finland","Raclette Courdavault","55.00","10","550.00","Gai pâturage"
"759","543136","2014-04-07 00:00:00","Howard","Eugene","USA","Chai","18.00","8","144.00","Exotic Liquids"
"760","543137","2014-04-08 00:00:00","Isabel","Lisboa","Portugal","Northwoods Cranberry Sauce","40.00","30","1200.00","Grandma Kelly's Homestead"
"761","543138","2014-04-08 00:00:00","Roland","Graz","Austria","Sasquatch Ale","14.00","90","1260.00","Bigfoot Breweries"
